Email;EMG1;EMG2;EMG3;EMG4;EMG5;EMG6;EMG7;EMG8;Framecount;gesture;SessionID;Timestamp
anonymous;-1;-2;34;-86;-16;19;-1;-5;15007;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7070
anonymous;13;10;-48;-94;20;-69;49;2;15016;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7150
anonymous;2;9;73;22;-20;4;14;3;15016;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7150
anonymous;-7;2;-4;-7;-8;19;0;6;15024;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7220
anonymous;2;4;-37;98;18;20;-6;-6;15024;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7220
anonymous;-6;-15;-13;-67;0;-41;11;1;15036;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7369
anonymous;-2;-3;-22;-39;-11;20;6;-6;15036;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7369
anonymous;9;6;43;11;1;14;-18;8;15045;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7449
anonymous;-10;-9;-1;15;-13;-16;2;-6;15045;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7449
anonymous;14;9;-27;-57;4;39;19;7;15062;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7599
anonymous;1;-6;-12;75;11;-5;11;-2;15062;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7599
anonymous;7;10;17;-99;-5;22;-18;10;15071;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7679
anonymous;-10;-9;25;-3;-4;5;6;-10;15071;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7679
anonymous;-8;-2;-18;60;21;11;25;5;15080;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7758
anonymous;8;2;2;-7;-13;21;6;-3;15080;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7758
anonymous;-6;-4;-14;54;-7;-25;-2;-6;15088;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7828
anonymous;1;-4;11;-94;-35;-11;1;-6;15088;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7828
anonymous;1;5;24;60;8;22;-1;-1;15105;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7968
anonymous;-2;0;-27;-68;4;28;4;2;15105;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.7978
anonymous;0;11;0;-9;11;-6;-10;-8;15114;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8053
anonymous;-10;-21;16;-5;21;-65;5;8;15114;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8053
anonymous;0;-7;2;82;-18;35;17;-4;15131;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8202
anonymous;0;-1;-30;-74;8;-34;7;4;15131;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8202
anonymous;-7;-5;12;-11;9;8;-3;-3;15139;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8272
anonymous;6;14;3;12;14;22;2;1;15139;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8272
anonymous;2;-6;-47;20;-1;13;27;-7;15148;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8352
anonymous;-9;-5;11;-45;-5;-9;4;-3;15148;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8352
anonymous;1;4;74;52;-7;37;-23;3;15156;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8422
anonymous;2;-4;-38;-21;-9;4;-4;-2;15156;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8422
anonymous;-5;-3;-3;7;23;-11;21;-4;15172;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8571
anonymous;16;26;-39;-61;-16;13;15;1;15172;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8571
anonymous;-14;-35;38;10;-4;-9;2;-15;15181;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8651
anonymous;5;17;6;20;23;52;2;2;15181;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8651
anonymous;0;-4;-24;-49;-33;-15;16;-4;15198;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8801
anonymous;-5;-1;-44;-51;36;-53;8;-8;15198;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8801
anonymous;7;4;62;82;-47;98;-27;12;15207;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8880
anonymous;-11;-5;-37;-61;14;-93;1;-8;15207;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8880
anonymous;-1;0;27;-60;-30;24;27;-3;15215;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8950
anonymous;-8;-7;-12;43;-11;-19;7;-8;15215;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.8950
anonymous;-4;-1;-26;-37;5;-22;-1;-2;15223;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9025
anonymous;3;4;4;30;2;46;5;1;15224;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9035
anonymous;1;8;4;51;25;-64;-17;-6;15240;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9175
anonymous;-12;-20;4;-24;-34;-38;9;5;15240;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9175
anonymous;8;9;-33;34;29;-25;3;4;15249;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9254
anonymous;10;12;72;100;-21;23;4;19;15249;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9254
anonymous;-21;-21;-81;-108;-12;-16;34;-24;15267;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9414
anonymous;27;22;127;127;6;41;-2;17;15267;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9414
anonymous;3;-6;-8;-27;-23;15;0;2;15282;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9554
anonymous;-5;1;29;31;8;9;8;2;15282;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9554
anonymous;8;18;5;-69;-5;-42;7;8;15290;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9623
anonymous;3;0;-31;41;-15;42;3;-4;15290;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9623
anonymous;13;9;0;5;-6;4;6;16;15307;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9779
anonymous;-6;-13;-3;8;-5;1;5;-11;15307;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9779
anonymous;-10;-2;3;-18;-3;11;-8;3;15315;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9849
anonymous;-5;-9;-25;-2;-2;2;-2;-6;15315;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:16.9849
anonymous;-3;9;-29;-28;17;-32;22;-3;15332;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0008
anonymous;13;4;-19;75;-51;116;7;0;15332;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0008
anonymous;-6;-7;-1;22;-42;92;7;3;15349;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0153
anonymous;-4;0;-95;-24;-30;5;15;2;15349;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0153
anonymous;9;5;81;36;43;-21;10;0;15365;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0302
anonymous;-5;-7;-26;-55;-25;-22;1;-9;15365;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0302
anonymous;6;8;-4;17;33;17;17;0;15374;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0372
anonymous;-12;-18;-6;22;45;-23;-6;10;15374;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0382
anonymous;9;5;-42;-65;-19;-25;-7;1;15391;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0522
anonymous;-16;-14;38;-31;11;-13;2;-13;15391;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0532
anonymous;23;25;51;40;5;20;-4;21;15399;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0602
anonymous;-31;-17;-25;-49;-37;-68;6;-23;15399;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0602
anonymous;-15;-21;-99;-41;-25;-53;11;-20;15416;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0751
anonymous;17;9;127;15;-37;11;-4;7;15416;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0751
anonymous;-8;-6;-32;20;24;-37;-10;-7;15433;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0901
anonymous;-8;-10;-70;27;13;12;16;-5;15433;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0901
anonymous;7;6;14;-89;-7;12;-2;1;15442;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0981
anonymous;2;-4;0;-20;-12;14;10;1;15442;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.0981
anonymous;-3;-2;-27;18;-18;-4;-4;-2;15459;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1125
anonymous;1;-1;-33;3;0;-6;7;-1;15459;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1125
anonymous;-1;1;26;33;35;-15;24;1;15463;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1195
anonymous;-5;-4;31;54;-2;-35;12;-8;15463;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1205
anonymous;1;-7;-29;51;-6;2;20;0;15480;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1345
anonymous;3;7;-36;-94;-15;-32;7;-7;15480;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1355
anonymous;4;-4;50;10;27;79;14;13;15494;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1504
anonymous;-4;2;-12;-21;-18;46;6;1;15494;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1504
anonymous;0;1;39;7;2;-38;23;2;15503;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1594
anonymous;-2;-1;-6;-9;-5;81;5;-4;15503;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1594
anonymous;-5;-2;-50;17;14;-36;-11;-4;15526;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1804
anonymous;-5;-12;-5;0;22;-3;4;-5;15526;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1804
anonymous;-5;-11;-42;-42;-7;-3;9;-9;15534;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1873
anonymous;6;7;72;76;-8;3;-18;1;15534;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.1873
anonymous;-5;6;-29;-2;30;-71;12;-5;15551;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2028
anonymous;10;-12;28;1;11;-12;7;-1;15551;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2028
anonymous;-19;-28;106;-55;-23;57;-39;-11;15567;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2173
anonymous;7;15;-11;44;68;-40;0;0;15567;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2173
anonymous;3;-2;15;-13;8;25;12;-2;15578;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2262
anonymous;-12;-4;-57;15;16;-9;18;-1;15578;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2262
anonymous;2;7;23;23;-8;35;13;1;15602;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2472
anonymous;1;1;-37;17;14;2;4;0;15602;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2472
anonymous;-12;-15;98;75;1;12;5;-4;15619;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2621
anonymous;0;-6;-3;-61;29;-61;2;0;15619;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2621
anonymous;-9;-9;-27;6;-34;-22;8;-10;15636;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2781
anonymous;11;18;11;62;17;22;3;9;15636;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2781
anonymous;10;6;17;-32;-15;10;-5;8;15644;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2851
anonymous;-12;-6;-57;-22;12;5;5;-7;15644;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.2851
anonymous;4;0;0;34;3;-19;7;-4;15661;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3000
anonymous;5;5;5;-5;-38;41;9;0;15661;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3000
anonymous;-8;-4;-15;-68;10;29;-3;-4;15678;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3150
anonymous;12;10;-33;29;-25;19;3;9;15678;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3150
anonymous;-2;3;-25;14;-16;27;-4;-3;15703;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3369
anonymous;-3;-15;91;56;-32;-13;8;1;15703;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3369
anonymous;-6;-7;-24;22;-1;-36;5;-13;15710;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3449
anonymous;-15;-2;-22;-33;27;-45;3;-8;15710;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3449
anonymous;12;2;-18;-38;-27;10;-2;-1;15727;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3599
anonymous;-13;0;-35;7;-1;-26;4;0;15727;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3609
anonymous;6;-2;14;-79;-9;21;7;-4;15735;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3679
anonymous;5;2;24;-5;18;-29;0;2;15735;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3679
anonymous;3;-3;13;10;-39;14;15;7;15752;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3818
anonymous;-5;-6;-17;-6;50;-50;-5;-5;15752;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3828
anonymous;-19;-26;88;118;-8;9;-13;-10;15769;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3978
anonymous;8;8;-5;-51;-15;11;17;8;15769;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.3978
anonymous;5;5;-25;23;-5;7;4;-7;15786;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4127
anonymous;-11;-4;26;-14;-2;-11;5;-1;15786;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4127
anonymous;-4;-2;-27;28;-14;-13;10;0;15795;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4197
anonymous;6;-4;16;-76;-1;26;-1;1;15795;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4207
anonymous;4;8;-22;-53;-4;-48;4;2;15812;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4357
anonymous;-4;-4;20;38;-28;-27;-3;-4;15812;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4357
anonymous;3;3;-22;4;-6;-48;2;0;15837;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4576
anonymous;1;-5;27;-29;-17;-8;4;-1;15837;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4576
anonymous;8;10;13;-10;24;22;12;8;15853;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4726
anonymous;-4;-8;-40;40;-1;17;4;-6;15854;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4736
anonymous;1;7;71;-9;0;28;4;-1;15870;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4875
anonymous;-7;3;-56;14;7;-38;12;-2;15870;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4875
anonymous;-9;-30;6;24;1;-7;12;-9;15879;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4955
anonymous;0;6;-38;-72;-26;14;10;2;15879;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.4955
anonymous;-4;11;-10;-78;41;-5;17;2;15896;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5095
anonymous;-3;-21;6;22;-20;-44;1;-3;15896;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5095
anonymous;6;6;12;15;32;-25;17;3;15913;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5244
anonymous;2;-1;-2;-21;9;-45;-13;-2;15913;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5254
anonymous;1;2;-44;-22;-16;-21;7;-14;15930;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5404
anonymous;-9;-15;-2;34;13;43;11;14;15930;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5404
anonymous;10;2;-20;44;5;24;17;0;15943;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5544
anonymous;-1;14;32;73;31;35;5;1;15943;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5554
anonymous;2;2;-38;-34;-18;-5;7;1;15961;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5703
anonymous;-2;-9;-10;74;4;5;0;2;15961;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5703
anonymous;2;5;28;-56;4;1;8;6;15969;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5773
anonymous;-4;1;2;-44;-21;7;4;-8;15969;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5773
anonymous;-8;-9;9;32;103;34;0;-3;15987;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5923
anonymous;3;0;-22;-5;-1;12;29;-6;15987;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.5923
anonymous;-3;-8;-20;-30;-29;-17;9;-1;15996;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6002
anonymous;-1;10;-4;84;-10;48;5;-4;15996;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6002
anonymous;-5;10;38;-53;-46;-14;10;-7;16013;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6152
anonymous;-1;-20;-30;-4;1;-1;4;1;16013;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6152
anonymous;-14;3;-5;-6;29;15;10;-4;16021;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6232
anonymous;3;-1;2;3;-10;7;-1;-4;16021;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6232
anonymous;4;0;0;47;-50;3;2;2;16038;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6381
anonymous;-2;-1;10;-38;-9;-8;-8;-3;16038;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6381
anonymous;0;0;-43;16;39;-34;4;-2;16054;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6521
anonymous;1;7;27;-36;3;3;6;1;16055;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6531
anonymous;4;-2;22;-15;-30;9;11;4;16063;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6601
anonymous;10;10;28;39;26;4;-15;6;16063;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6611
anonymous;-9;-8;-12;21;-49;2;3;3;16079;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6750
anonymous;9;11;12;-19;2;-12;17;9;16079;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6750
anonymous;-18;-18;-59;-24;34;-8;5;-13;16088;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6830
anonymous;8;-2;0;-51;-28;-6;3;8;16088;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6830
anonymous;9;14;0;-19;13;-18;5;4;16104;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6970
anonymous;3;-2;21;67;39;11;-48;1;16104;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.6970
anonymous;-10;-11;-5;0;-21;7;3;-10;16121;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7129
anonymous;-14;-8;-61;-66;55;-10;20;5;16121;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7129
anonymous;10;6;59;26;-24;4;3;-1;16130;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7209
anonymous;-15;-9;-65;-16;-22;-20;31;-15;16130;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7209
anonymous;17;6;45;32;-7;55;1;9;16145;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7349
anonymous;-23;-10;-6;-42;9;-33;6;-13;16145;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7349
anonymous;0;-3;-8;4;-6;-67;10;-4;16153;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7429
anonymous;-3;-4;-23;-57;3;-1;3;-4;16153;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7429
anonymous;-1;-2;-15;43;4;7;2;-2;16168;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7568
anonymous;5;9;18;-69;3;-2;-4;3;16168;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7568
anonymous;-6;3;-52;-93;-5;-16;7;-2;16194;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7798
anonymous;5;-2;74;64;-38;-12;9;-5;16194;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7798
anonymous;10;16;4;71;14;41;3;11;16202;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7877
anonymous;-6;-13;-22;-11;4;-7;11;-4;16202;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.7877
anonymous;4;4;28;56;-40;1;7;5;16218;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.8027
anonymous;-6;-8;-79;-47;26;-15;8;-8;16218;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.8027
anonymous;9;6;63;-62;8;56;4;8;16227;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.8107
anonymous;2;6;-36;-8;-25;2;12;3;16227;wrist_back;ac99d09a-28f0-4a8d-962c-1b18232dc366;2025-08-18 09:50:17.8107
